gender,age_group,transformation,image_id_01,distortion_level_11,distortion_level_12,distortion_level_21,distortion_level_22,reaction_time_ms,answer
woman,18-30,gaussian_noise,22,2,1,6,7,3584,1
woman,18-30,gaussian_noise,22,4,3,10,9,6351,1
woman,18-30,gaussian_noise,22,5,10,2,3,6718,1
woman,18-30,gaussian_noise,23,4,7,10,9,6496,2
woman,18-30,gaussian_noise,23,5,6,7,10,6841,2
woman,18-30,gaussian_noise,23,6,4,10,9,5432,1
woman,18-30,gaussian_noise,24,7,8,2,4,6326,2
woman,18-30,gaussian_noise,24,8,7,3,6,7958,2
woman,18-30,gaussian_noise,24,9,8,7,5,5281,2
woman,18-30,gaussian_noise,24,10,9,5,2,5545,2
man,18-30,rotation,19,3,4,5,9,3045,2
man,18-30,gaussian_noise,12,1,4,7,9,3324,2
woman,18-30,rotation,1,5,7,8,9,8563,1
woman,18-30,rotation,2,3,1,6,5,7941,1
woman,18-30,rotation,3,1,5,9,6,5785,2
woman,18-30,rotation,3,4,2,5,9,4816,2
woman,18-30,rotation,3,5,1,10,8,10266,2
woman,18-30,rotation,4,1,2,7,6,16064,2
woman,18-30,rotation,4,3,6,2,1,5824,1
woman,18-30,rotation,5,3,2,5,9,7104,2
woman,18-30,rotation,5,5,3,7,9,9381,1
woman,18-30,rotation,6,1,2,10,4,3643,2
woman,18-30,rotation,6,7,6,4,3,8318,2
woman,18-30,rotation,7,6,7,2,1,9906,2
woman,18-30,rotation,7,9,8,4,1,5372,2
woman,18-30,rotation,8,2,3,7,4,8108,1
woman,18-30,rotation,8,10,8,2,1,25165,2
woman,18-30,rotation,9,2,8,9,10,4032,1
woman,18-30,rotation,9,7,8,1,5,4635,2
woman,18-30,rotation,10,2,6,7,10,12414,1
woman,18-30,rotation,10,3,4,8,7,5292,2
woman,18-30,rotation,10,4,1,7,10,8377,1
woman,18-30,rotation,10,5,6,2,4,5679,2
woman,18-30,rotation,12,5,10,1,4,15615,2
woman,18-30,rotation,12,8,7,3,1,12533,1
woman,18-30,rotation,12,9,6,3,2,7834,2
woman,18-30,rotation,13,1,2,8,4,11355,2
woman,18-30,rotation,13,5,4,6,7,7206,1
woman,18-30,rotation,14,1,2,5,6,6068,2
woman,18-30,rotation,14,2,1,3,6,8094,1
woman,18-30,rotation,14,3,1,5,7,13508,1
woman,18-30,rotation,14,5,4,6,10,8904,2
woman,18-30,rotation,14,7,5,4,1,9920,1
woman,18-30,rotation,14,7,9,3,1,4688,1
woman,18-30,rotation,15,3,2,9,8,14206,2
woman,18-30,rotation,15,8,3,10,9,5631,1
woman,18-30,rotation,16,8,9,2,5,3926,2
woman,18-30,rotation,16,10,5,3,2,7585,1
woman,18-30,rotation,17,2,1,6,4,6020,2
woman,18-30,rotation,17,7,5,10,9,11263,1
woman,18-30,rotation,17,8,10,1,2,6617,2
woman,18-30,rotation,18,10,6,5,3,5285,1
woman,18-30,rotation,19,8,4,1,2,4553,1
woman,18-30,rotation,20,4,1,6,10,13486,2
woman,18-30,rotation,21,7,6,4,3,4215,2
woman,18-30,rotation,22,4,1,6,5,5388,1
woman,18-30,rotation,22,8,7,4,5,10537,2
woman,18-30,rotation,23,7,8,1,3,19478,2
woman,18-30,rotation,24,4,3,7,9,5445,2
woman,18-30,translation,1,7,10,6,3,14475,2
woman,18-30,translation,1,8,6,1,2,9302,1
woman,18-30,translation,2,2,4,10,9,9317,1
woman,18-30,translation,2,6,7,3,1,7415,2
woman,18-30,translation,3,5,3,7,9,7312,2
woman,18-30,translation,3,5,6,7,9,8216,2
woman,18-30,translation,4,2,1,7,3,9989,2
woman,18-30,translation,4,7,2,9,10,5104,1
woman,18-30,translation,4,9,6,5,3,12205,1
woman,18-30,translation,5,2,1,6,7,7793,2
woman,18-30,translation,5,4,7,3,1,8242,1
woman,18-30,translation,5,5,3,6,7,11432,2
woman,18-30,translation,6,4,2,5,10,6322,2
woman,18-30,translation,6,5,1,8,7,6117,1
woman,18-30,translation,6,5,7,9,10,15746,1
woman,18-30,translation,7,2,3,6,5,11758,2
woman,18-30,translation,7,2,3,9,7,5659,2
woman,18-30,translation,7,6,2,10,9,4273,1
woman,18-30,translation,7,9,8,3,2,12643,2
woman,18-30,translation,10,8,9,5,3,5613,2
woman,18-30,translation,11,4,5,7,8,16916,1
woman,18-30,translation,12,2,1,10,5,5645,2
woman,18-30,translation,12,3,4,2,1,6492,2
woman,18-30,translation,12,6,7,1,2,16531,2
woman,18-30,translation,12,9,10,3,5,4999,2
woman,18-30,translation,13,5,4,8,10,17165,2
woman,18-30,translation,13,8,10,7,6,16620,1
woman,18-30,translation,14,9,8,3,6,6506,2
woman,18-30,translation,16,6,7,9,10,8409,2
woman,18-30,translation,16,10,8,2,7,5362,2
woman,18-30,translation,16,10,8,3,1,6631,1
woman,18-30,translation,19,7,9,5,2,6689,1
woman,18-30,translation,19,9,7,5,1,6450,2
woman,18-30,translation,20,1,4,7,5,3903,1
woman,18-30,translation,20,1,4,10,7,4101,1
woman,18-30,translation,20,5,1,9,10,4653,1
woman,18-30,translation,20,6,8,1,5,4944,2
woman,18-30,translation,20,7,5,4,3,6678,2
woman,18-30,translation,22,3,2,7,10,12354,2
woman,18-30,translation,22,3,5,6,7,10348,1
woman,18-30,translation,22,4,6,7,9,9150,2
woman,18-30,translation,22,8,5,10,9,10192,1
woman,18-30,translation,23,1,2,6,7,12062,2
woman,18-30,translation,23,3,1,8,5,5762,2
woman,18-30,translation,23,6,10,4,2,10188,1
woman,18-30,translation,23,10,9,5,7,4734,2
woman,18-30,translation,24,3,4,6,5,11402,2
woman,18-30,translation,24,8,5,4,3,4953,1
woman,18-30,translation,1,2,1,5,3,5404,2
woman,18-30,translation,1,4,8,10,9,4242,1
woman,18-30,translation,2,6,8,5,3,10909,1
woman,18-30,translation,3,2,4,6,9,6458,2
woman,18-30,translation,3,7,1,10,8,4574,1
woman,18-30,translation,5,10,8,5,6,8173,2
woman,18-30,translation,6,3,5,10,7,7553,2
woman,18-30,translation,6,9,5,4,3,5460,1
woman,18-30,translation,6,10,6,3,1,4453,1
woman,18-30,translation,6,10,6,3,5,7594,1
woman,18-30,translation,7,2,1,3,9,4182,2
woman,18-30,translation,7,5,6,4,3,6638,2
woman,18-30,translation,7,7,6,3,5,6903,1
woman,18-30,translation,8,2,1,10,3,4152,2
woman,18-30,translation,8,2,4,6,8,5502,2
woman,18-30,translation,8,3,2,6,4,4635,2
woman,18-30,translation,8,3,6,9,8,5353,1
woman,18-30,translation,8,5,1,9,7,9326,1
woman,18-30,translation,8,9,8,3,1,14930,2
woman,18-30,translation,9,4,7,1,3,4400,2
woman,18-30,translation,9,5,4,8,9,5352,2
woman,18-30,translation,9,6,8,5,1,15987,2
woman,18-30,translation,9,7,3,10,9,5092,1
woman,18-30,translation,9,10,9,5,6,5648,2
woman,18-30,translation,10,4,6,8,7,5744,1
woman,18-30,translation,10,5,4,2,3,7043,1
woman,18-30,translation,10,8,7,2,1,8173,2
woman,18-30,translation,10,9,8,1,5,8002,2
woman,18-30,translation,10,9,8,3,4,12390,2
woman,18-30,translation,11,4,6,7,10,15293,2
woman,18-30,translation,11,5,1,8,10,9769,1
woman,18-30,translation,11,7,4,9,8,6417,1
woman,18-30,translation,12,8,10,1,6,5269,2
woman,18-30,translation,14,9,8,4,7,6643,2
woman,18-30,translation,16,2,6,9,10,5688,1
woman,18-30,translation,17,10,9,2,7,5356,2
woman,18-30,translation,18,1,5,6,10,13512,1
woman,18-30,translation,18,2,1,4,10,4691,2
woman,18-30,translation,18,5,6,9,7,4832,1
woman,18-30,translation,18,8,7,3,1,14123,2
woman,18-30,translation,19,5,4,6,8,5545,2
woman,18-30,translation,19,6,10,1,4,5087,1
woman,18-30,translation,20,6,7,3,1,4244,2
woman,18-30,translation,20,9,8,3,6,5698,2
woman,18-30,translation,23,2,3,7,9,7244,2
woman,18-30,translation,23,6,8,2,5,5972,2
woman,18-30,translation,23,7,6,1,5,4970,2
woman,18-30,translation,24,6,1,7,9,8746,1
woman,18-30,scale,2,1,4,7,9,11163,1
woman,18-30,scale,2,6,3,7,8,9988,1
woman,18-30,scale,2,8,9,3,7,8479,2
woman,18-30,scale,3,9,6,3,4,4944,1
woman,18-30,scale,3,9,8,7,3,5094,2
woman,18-30,scale,5,1,3,4,9,8427,2
woman,18-30,scale,5,5,4,8,10,20916,1
woman,18-30,scale,5,8,10,1,3,8182,1
woman,18-30,scale,5,10,5,3,1,7066,1
woman,18-30,scale,6,7,10,3,5,6270,1
woman,18-30,scale,6,10,5,3,1,7362,1
woman,18-30,scale,7,5,7,1,4,13224,2
woman,18-30,scale,7,6,4,10,8,24725,1
woman,18-30,scale,8,6,4,9,10,7158,1
woman,18-30,scale,8,8,7,6,3,10336,2
woman,18-30,scale,9,1,2,6,4,9255,2
woman,18-30,scale,9,5,2,10,7,8176,1
woman,18-30,scale,10,2,4,7,9,13220,2
woman,18-30,scale,10,3,5,6,9,6316,2
woman,18-30,scale,10,4,3,10,8,6094,2
woman,18-30,scale,10,7,9,4,5,5003,1
woman,18-30,scale,10,10,9,7,3,5117,2
woman,18-30,scale,11,2,1,7,5,5407,2
woman,18-30,scale,11,6,7,3,4,5706,1
woman,18-30,scale,11,10,7,3,6,10810,2
woman,18-30,scale,12,9,8,6,3,5482,2
woman,18-30,scale,12,10,4,2,1,4671,1
woman,18-30,scale,12,10,8,4,3,11316,1
woman,18-30,scale,13,1,3,5,9,5960,2
woman,18-30,scale,13,5,2,9,7,5540,1
woman,18-30,scale,13,10,6,1,3,6049,1
woman,18-30,scale,14,6,7,1,3,7436,2
woman,18-30,scale,14,9,8,4,7,5623,2
woman,18-30,scale,15,4,7,2,1,13835,1
woman,18-30,scale,16,5,7,1,4,14023,2
woman,18-30,scale,16,6,1,10,9,7080,1
woman,18-30,scale,16,9,5,2,1,9988,1
woman,18-30,scale,17,4,6,1,2,7563,1
woman,18-30,scale,17,5,4,6,9,5269,2
woman,18-30,scale,17,9,10,6,2,7823,2
woman,18-30,scale,18,8,7,6,3,7287,2
woman,18-30,scale,18,10,8,2,4,9574,2
woman,18-30,scale,20,3,1,4,6,8280,1
woman,18-30,scale,20,4,3,5,10,4467,2
woman,18-30,scale,21,1,4,7,5,3997,1
woman,18-30,scale,21,1,6,9,10,5220,1
woman,18-30,scale,21,8,9,4,3,14879,2
woman,18-30,scale,21,10,9,3,7,5500,2
woman,18-30,gaussian_noise,1,9,10,4,6,12122,1
woman,18-30,gaussian_noise,2,3,4,6,10,7580,2
woman,18-30,gaussian_noise,2,10,9,8,4,9337,2
woman,18-30,gaussian_noise,3,4,5,10,9,8736,2
woman,18-30,gaussian_noise,4,1,2,7,8,4065,1
woman,18-30,gaussian_noise,4,1,4,6,10,3814,1
woman,18-30,gaussian_noise,4,7,4,1,3,3433,2
woman,18-30,gaussian_noise,4,8,6,5,2,4132,2
woman,18-30,gaussian_noise,5,4,3,6,7,12183,1
woman,18-30,gaussian_noise,5,9,7,1,5,5985,2
woman,18-30,gaussian_noise,6,4,6,3,2,13796,2
woman,18-30,gaussian_noise,6,10,9,1,4,7870,2
woman,18-30,gaussian_noise,8,4,1,10,5,5617,1
woman,18-30,gaussian_noise,8,4,3,5,8,7003,2
woman,18-30,gaussian_noise,8,5,2,7,9,7827,1
woman,18-30,gaussian_noise,8,10,8,6,5,6447,1
woman,18-30,gaussian_noise,9,6,7,2,3,4329,2
woman,18-30,gaussian_noise,9,9,7,1,2,4475,2
woman,18-30,gaussian_noise,11,9,10,5,3,6898,2
woman,18-30,gaussian_noise,11,9,10,6,8,9953,2
woman,18-30,gaussian_noise,12,10,4,3,1,5247,2
woman,18-30,gaussian_noise,14,2,1,4,10,6280,1
woman,18-30,gaussian_noise,14,9,10,2,5,4240,2
woman,18-30,gaussian_noise,15,5,3,6,10,5973,1
woman,18-30,gaussian_noise,15,9,7,6,5,8667,2
woman,18-30,gaussian_noise,15,10,7,5,3,4762,2
woman,18-30,gaussian_noise,16,2,4,5,9,4692,1
woman,18-30,gaussian_noise,16,8,10,6,7,8162,2
woman,18-30,gaussian_noise,17,5,4,6,9,7387,1
woman,18-30,gaussian_noise,18,6,5,4,1,8605,2
woman,18-30,gaussian_noise,19,1,5,6,9,5375,1
woman,18-30,gaussian_noise,19,8,9,1,2,11219,2
woman,18-30,gaussian_noise,20,6,10,4,1,3979,2
woman,18-30,gaussian_noise,20,8,10,5,1,4567,2
woman,18-30,gaussian_noise,21,1,3,7,6,4038,1
woman,18-30,gaussian_noise,21,3,2,10,8,10013,1
woman,18-30,gaussian_noise,21,4,3,6,9,12574,2
woman,18-30,gaussian_noise,21,5,1,10,6,3782,1
woman,18-30,gaussian_noise,21,6,2,10,7,4685,1
woman,18-30,gaussian_noise,21,8,10,2,7,5346,2
woman,18-30,gaussian_noise,22,4,2,9,10,13098,1
woman,18-30,gaussian_noise,23,2,3,4,9,6559,2
woman,18-30,gaussian_noise,23,4,5,7,10,6592,2
woman,18-30,gaussian_noise,23,8,5,3,2,6175,2
woman,18-30,gaussian_noise,24,5,8,4,1,9843,2
woman,18-30,gaussian_noise,24,6,10,1,2,5079,2
woman,18-30,gaussian_noise,24,9,6,5,4,10645,1
woman,18-30,rotation,1,2,4,9,5,3518,2
woman,18-30,rotation,1,5,6,9,7,10805,2
woman,18-30,rotation,1,6,4,9,10,8837,1
woman,18-30,rotation,1,7,10,1,4,7873,2
woman,18-30,rotation,2,4,2,7,6,5092,1
woman,18-30,rotation,2,10,4,3,1,3188,1
woman,18-30,rotation,2,10,9,1,7,5035,2
woman,18-30,rotation,3,10,7,4,1,5191,1
woman,18-30,rotation,4,7,6,2,4,13783,2
woman,18-30,rotation,5,2,1,10,6,8123,2
woman,18-30,rotation,5,2,3,6,4,9794,1
woman,18-30,rotation,5,6,8,9,10,12674,1
woman,18-30,rotation,5,9,10,2,7,7229,1
woman,18-30,rotation,6,8,6,4,5,7900,2
woman,18-30,rotation,7,4,5,7,10,9127,2
woman,18-30,rotation,8,5,1,8,9,7772,1
woman,18-30,rotation,8,8,5,4,2,8241,1
woman,18-30,rotation,8,9,10,6,1,7010,2
woman,18-30,rotation,10,2,1,6,7,13988,2
woman,18-30,rotation,10,8,7,6,1,8519,2
woman,18-30,rotation,10,8,9,3,4,10227,1
woman,18-30,rotation,10,9,7,5,1,11028,1
woman,18-30,rotation,11,3,1,6,5,7292,2
woman,18-30,rotation,13,1,2,9,10,11188,2
woman,18-30,rotation,13,2,3,5,8,6183,1
woman,18-30,rotation,13,4,3,8,5,7217,2
woman,18-30,rotation,13,5,1,10,9,5393,1
woman,18-30,rotation,15,6,1,7,8,4750,1
woman,18-30,rotation,15,7,4,1,3,7506,2
woman,18-30,rotation,16,6,7,1,5,5486,2
woman,18-30,rotation,16,7,5,8,9,5194,2
woman,18-30,rotation,17,1,3,8,5,6907,2
woman,18-30,rotation,17,5,7,2,1,8950,1
woman,18-30,rotation,19,2,5,9,6,4923,1
woman,18-30,rotation,19,8,5,3,1,4283,1
woman,18-30,rotation,19,9,6,3,1,3406,1
woman,18-30,rotation,19,9,8,2,1,9110,1
woman,18-30,rotation,20,5,1,9,8,6098,1
woman,18-30,rotation,20,7,1,10,9,6311,1
woman,18-30,rotation,21,6,9,5,3,3599,1
woman,18-30,rotation,22,2,1,6,8,10796,2
woman,18-30,rotation,22,3,1,9,5,3573,2
woman,18-30,rotation,22,10,9,2,3,5404,2
woman,18-30,rotation,23,7,8,6,3,9233,2
woman,18-30,rotation,24,1,2,4,9,4815,2
woman,18-30,rotation,24,5,8,1,4,13356,2
woman,18-30,rotation,24,8,10,6,4,10047,1
woman,18-30,rotation,24,9,10,7,5,4596,2
woman,18-30,translation,1,3,4,8,6,4908,2
woman,18-30,translation,1,9,10,1,8,10169,2
woman,18-30,translation,2,9,8,2,6,7329,2
woman,18-30,translation,3,10,9,2,4,10971,1
woman,18-30,translation,5,3,2,8,6,11211,2
woman,18-30,translation,5,5,6,9,8,13527,2
woman,18-30,translation,5,9,8,5,3,13358,1
woman,18-30,translation,6,3,1,6,5,19876,1
woman,18-30,translation,6,5,2,10,6,8155,2
woman,18-30,translation,7,1,4,7,5,16219,2
woman,18-30,translation,7,3,6,9,8,6981,1
woman,18-30,translation,7,8,7,6,1,6886,2
woman,18-30,translation,7,8,10,1,7,6568,2
woman,18-30,translation,8,7,9,6,2,6531,2
woman,18-30,translation,9,10,7,5,6,5142,1
woman,18-30,translation,10,4,5,9,10,7879,1
woman,18-30,translation,10,7,1,8,9,5986,2
woman,18-30,translation,11,5,7,1,3,10734,1
woman,18-30,translation,12,6,10,5,4,8402,1
woman,18-30,translation,12,7,9,6,5,5517,2
woman,18-30,translation,12,7,10,1,6,4110,2
woman,18-30,translation,13,3,4,9,10,10528,2
woman,18-30,translation,14,1,8,9,10,4541,1
woman,18-30,translation,14,8,7,1,3,16346,2
woman,18-30,translation,15,1,5,6,10,5429,2
woman,18-30,translation,15,2,1,7,4,4285,2
woman,18-30,translation,15,3,4,8,5,4860,2
woman,18-30,translation,15,8,9,6,3,5904,2
woman,18-30,translation,16,2,4,9,10,12403,1
woman,18-30,translation,16,9,10,5,4,6767,1
woman,18-30,translation,17,8,7,1,4,4882,2
woman,18-30,translation,18,2,4,8,5,5436,2
woman,18-30,translation,18,3,5,8,9,8914,1
woman,18-30,translation,19,5,9,1,3,11580,1
woman,18-30,translation,20,2,4,6,8,3818,1
woman,18-30,translation,20,7,1,8,10,5614,1
woman,18-30,translation,21,4,9,2,3,9648,1
woman,18-30,translation,21,6,5,10,9,5745,2
woman,18-30,translation,21,6,7,8,10,6457,2
woman,18-30,translation,21,7,6,4,3,5164,2
woman,18-30,translation,21,9,7,1,2,16890,1
woman,18-30,translation,22,4,2,5,7,12349,2
woman,18-30,translation,22,5,2,10,9,5068,1
woman,18-30,translation,22,5,6,1,4,7868,2
woman,18-30,translation,22,9,10,6,7,9626,1
woman,18-30,translation,23,7,9,3,5,13279,2
woman,18-30,translation,24,1,5,6,7,6203,1
woman,18-30,translation,24,4,2,9,7,10369,2
woman,18-30,scale,1,2,1,3,4,4619,2
woman,18-30,scale,1,5,7,2,1,10803,1
woman,18-30,scale,1,10,8,1,3,12741,1
woman,18-30,scale,2,1,2,8,9,4764,1
woman,18-30,scale,2,4,3,7,6,8082,2
woman,18-30,scale,3,1,2,8,7,13849,1
woman,18-30,scale,3,4,10,2,1,5729,1
woman,18-30,scale,4,1,3,4,6,6987,1
woman,18-30,scale,5,4,6,1,2,15363,2
woman,18-30,scale,6,1,3,6,5,8299,1
woman,18-30,scale,6,2,3,9,4,6278,2
woman,18-30,scale,6,4,8,2,1,5335,1
woman,18-30,scale,6,8,6,3,4,6091,1
woman,18-30,scale,6,10,6,4,3,5232,2
woman,18-30,scale,7,1,7,10,8,7534,1
woman,18-30,scale,8,4,3,10,6,4978,2
woman,18-30,scale,9,4,1,8,10,12347,1
woman,18-30,scale,9,7,8,1,6,6401,2
woman,18-30,scale,10,2,1,8,9,7670,1
woman,18-30,scale,10,2,1,10,7,5054,1
woman,18-30,scale,10,4,1,5,10,5201,2
woman,18-30,scale,10,5,4,1,3,5285,1
woman,18-30,scale,10,8,7,5,3,5638,2
woman,18-30,scale,11,1,3,7,10,6561,1
woman,18-30,scale,11,9,8,3,4,8463,1
woman,18-30,scale,12,3,2,7,9,5817,2
woman,18-30,scale,12,8,9,7,4,8026,2
woman,18-30,scale,12,10,6,2,4,7507,2
woman,18-30,scale,13,6,7,1,2,12972,1
woman,18-30,scale,14,2,1,7,5,6811,2
woman,18-30,scale,14,3,5,7,6,8754,1
woman,18-30,scale,14,5,3,10,9,12880,1
woman,18-30,scale,14,6,5,4,1,11843,1
woman,18-30,scale,16,3,4,6,9,4950,1
woman,18-30,scale,16,5,2,10,8,10829,1
woman,18-30,scale,17,1,3,9,4,5363,2
woman,18-30,scale,19,4,2,6,9,9379,2
woman,18-30,scale,19,4,3,10,5,7827,2
woman,18-30,scale,19,10,8,3,4,5228,2
woman,18-30,scale,20,1,5,9,7,7990,2
woman,18-30,scale,20,4,1,5,7,9862,1
woman,18-30,scale,20,5,3,10,7,4471,1
woman,18-30,scale,20,5,4,2,1,12158,1
woman,18-30,scale,21,10,5,3,4,10214,2
woman,18-30,scale,22,6,4,7,10,5950,2
woman,18-30,scale,22,7,9,2,5,7365,2
woman,18-30,scale,23,1,2,7,3,11741,1
woman,18-30,scale,24,8,9,7,5,9686,2
woman,18-30,gaussian_noise,1,2,6,10,7,5378,1
woman,18-30,gaussian_noise,1,8,9,4,7,8853,1
woman,18-30,gaussian_noise,2,5,2,6,8,5486,1
woman,18-30,gaussian_noise,2,6,9,2,5,4927,2
woman,18-30,gaussian_noise,3,3,6,10,7,5365,1
woman,18-30,gaussian_noise,3,4,2,8,7,3926,1
woman,18-30,gaussian_noise,3,6,7,4,5,6808,2
woman,18-30,gaussian_noise,4,4,5,7,10,8933,2
woman,18-30,gaussian_noise,4,7,8,4,2,4436,2
woman,18-30,gaussian_noise,6,3,1,8,7,4778,1
woman,18-30,gaussian_noise,6,10,4,3,1,5295,2
woman,18-30,gaussian_noise,8,7,8,5,3,8305,2
woman,18-30,gaussian_noise,9,8,10,5,3,5460,2
woman,18-30,gaussian_noise,10,7,6,1,2,5758,2
woman,18-30,gaussian_noise,10,8,9,6,2,7051,2
woman,18-30,gaussian_noise,10,10,8,3,1,4223,2
woman,18-30,gaussian_noise,11,1,3,9,8,3670,1
woman,18-30,gaussian_noise,11,8,9,7,3,4076,2
woman,18-30,gaussian_noise,11,9,8,7,1,3967,2
woman,18-30,gaussian_noise,11,10,6,3,2,8636,2
woman,18-30,gaussian_noise,12,8,9,5,4,11243,2
woman,18-30,gaussian_noise,13,7,6,4,3,9769,2
woman,18-30,gaussian_noise,13,8,4,9,10,7742,1
woman,18-30,gaussian_noise,14,3,2,8,9,10739,1
woman,18-30,gaussian_noise,14,4,5,9,6,5501,1
woman,18-30,gaussian_noise,14,9,7,5,3,4527,2
woman,18-30,gaussian_noise,15,4,5,3,1,3599,2
woman,18-30,gaussian_noise,15,4,10,2,1,2771,2
woman,18-30,gaussian_noise,15,7,9,5,1,2841,2
woman,18-30,gaussian_noise,15,9,7,4,2,8096,2
woman,18-30,gaussian_noise,15,10,7,1,4,7105,2
woman,18-30,gaussian_noise,16,5,7,3,2,2950,2
woman,18-30,gaussian_noise,16,8,7,3,1,2886,2
woman,18-30,gaussian_noise,16,9,10,6,5,4542,2
woman,18-30,gaussian_noise,17,6,2,9,10,4357,1
woman,18-30,gaussian_noise,19,1,2,5,3,8878,1
woman,18-30,gaussian_noise,19,3,2,6,8,3498,1
woman,18-30,gaussian_noise,19,7,9,2,6,5227,2
woman,18-30,gaussian_noise,19,9,8,5,1,8368,2
woman,18-30,gaussian_noise,19,10,7,5,2,7990,2
woman,18-30,gaussian_noise,21,8,5,1,4,6120,2
woman,18-30,gaussian_noise,21,8,9,6,4,4894,2
woman,18-30,gaussian_noise,22,2,3,4,7,9180,1
woman,18-30,gaussian_noise,23,5,3,10,8,8647,1
woman,18-30,gaussian_noise,23,7,4,2,3,8805,1
woman,18-30,gaussian_noise,24,1,2,9,4,11273,1
woman,18-30,gaussian_noise,24,7,9,2,6,6611,2
woman,18-30,gaussian_noise,24,10,8,3,5,4464,2
woman,18-30,gaussian_noise,1,4,5,6,8,3600,1
woman,18-30,gaussian_noise,1,6,9,1,5,5848,2
woman,18-30,gaussian_noise,2,2,4,10,7,10067,2
woman,18-30,gaussian_noise,2,5,8,2,4,8315,2
woman,18-30,gaussian_noise,2,8,9,2,3,4357,2
woman,18-30,gaussian_noise,3,4,1,8,10,3829,1
woman,18-30,gaussian_noise,3,9,8,6,1,3203,2
woman,18-30,gaussian_noise,4,6,7,4,3,6225,1
woman,18-30,gaussian_noise,4,7,9,3,1,4288,2
woman,18-30,gaussian_noise,5,3,2,10,8,8814,1
woman,18-30,gaussian_noise,5,7,8,5,6,5330,2
woman,18-30,gaussian_noise,6,3,6,2,1,7820,1
woman,18-30,gaussian_noise,6,5,1,9,10,8852,1
woman,18-30,gaussian_noise,6,6,5,1,4,4473,2
woman,18-30,gaussian_noise,7,1,3,6,7,3494,1
woman,18-30,gaussian_noise,7,7,10,5,4,6151,2
woman,18-30,gaussian_noise,8,8,7,5,2,6104,1
woman,18-30,gaussian_noise,9,2,1,6,3,11676,2
woman,18-30,gaussian_noise,9,10,9,5,6,16301,2
woman,18-30,gaussian_noise,11,2,1,9,3,13895,2
woman,18-30,gaussian_noise,11,3,2,4,8,5610,2
woman,18-30,gaussian_noise,11,5,4,3,1,4449,2
woman,18-30,gaussian_noise,12,2,1,7,3,10837,1
woman,18-30,gaussian_noise,12,7,9,4,3,4522,2
woman,18-30,gaussian_noise,13,5,2,10,9,10135,1
woman,18-30,gaussian_noise,14,5,4,9,8,5372,1
woman,18-30,gaussian_noise,14,10,9,3,2,5666,2
woman,18-30,gaussian_noise,15,6,5,7,8,11403,1
woman,18-30,gaussian_noise,16,2,1,6,10,4505,1
woman,18-30,gaussian_noise,16,2,4,7,9,3442,1
woman,18-30,gaussian_noise,16,8,9,4,2,2945,2
woman,18-30,gaussian_noise,17,4,3,8,5,7104,1
woman,18-30,gaussian_noise,18,5,9,4,1,5180,2
woman,18-30,gaussian_noise,18,7,10,4,6,13322,1
woman,18-30,gaussian_noise,18,9,7,4,1,3900,2
woman,18-30,gaussian_noise,18,10,9,1,5,4107,2
woman,18-30,gaussian_noise,19,1,5,8,7,8125,1
woman,18-30,gaussian_noise,21,4,1,6,8,7653,1
woman,18-30,gaussian_noise,21,8,10,2,1,3172,2
woman,18-30,gaussian_noise,21,9,10,2,8,3925,2
woman,18-30,gaussian_noise,22,2,3,8,6,6319,1
woman,18-30,gaussian_noise,22,2,7,9,8,5657,1
woman,18-30,gaussian_noise,23,10,8,1,5,3579,2
woman,18-30,gaussian_noise,24,4,5,8,10,8551,1
woman,18-30,gaussian_noise,24,5,7,10,8,3748,1
woman,18-30,gaussian_noise,24,6,4,8,7,7017,2
woman,18-30,gaussian_noise,24,7,8,5,1,4141,2
woman,18-30,gaussian_noise,24,10,8,4,1,6982,2
man,18-30,rotation,1,5,4,6,8,3463,2
man,18-30,rotation,3,3,7,8,9,6556,1
man,18-30,rotation,3,5,4,10,6,4701,2
man,18-30,rotation,4,2,4,10,8,10922,1
man,18-30,rotation,4,8,9,1,4,14236,2
man,18-30,rotation,5,6,3,9,7,6884,2
man,18-30,rotation,5,7,1,9,10,10864,1
man,18-30,rotation,5,9,10,8,2,5623,2
man,18-30,rotation,6,4,2,10,8,6306,1
man,18-30,rotation,7,1,3,6,7,15763,1
man,18-30,rotation,7,4,5,2,1,16769,2
man,18-30,rotation,8,1,4,10,5,9103,2
man,18-30,rotation,8,3,1,7,4,10163,2
man,18-30,rotation,8,5,2,7,10,3922,2
man,18-30,rotation,8,6,7,4,3,7055,1
man,18-30,rotation,8,7,4,1,2,10520,2
man,18-30,rotation,8,8,6,3,2,10229,1
man,18-30,rotation,9,5,4,9,6,12350,2
man,18-30,rotation,9,9,7,6,1,13245,2
man,18-30,rotation,10,10,7,6,4,8389,1
man,18-30,rotation,11,7,10,3,5,10566,1
man,18-30,rotation,12,4,9,3,2,6538,1
man,18-30,rotation,13,1,2,5,9,6312,2
man,18-30,rotation,13,1,2,7,3,5981,2
man,18-30,rotation,13,2,7,8,10,4176,1
man,18-30,rotation,13,3,4,7,10,3328,1
man,18-30,rotation,13,9,4,2,1,4383,1
man,18-30,rotation,14,2,1,9,6,10387,2
man,18-30,rotation,14,3,6,8,10,4511,1
man,18-30,rotation,14,4,2,7,8,8342,1
man,18-30,rotation,15,2,1,7,5,6209,2
man,18-30,rotation,15,6,4,2,1,5083,1
man,18-30,rotation,16,1,4,8,9,4741,1
